OID_,Name,FID_ch3archydrowatersheds2021061_nad83zn8,HydroID,Name_1,LakeAddChe,Shape_Leng,Shape_Length,Area_km2,Area_km2geodesic
281,Mv,54,0,siteDC-4,Y,127713.0386,21269.59101,8.712608987,8.719393907
282,Mv,56,0,SC-8B,Y,237453.753,21269.59101,8.712608987,8.719393907
283,Mv,58,0,siteSC-9A,Y,258694.6456,21269.59101,8.712608987,8.719393907
284,Mv,59,0,siteSCoutlet170710,Y,263523.1099,21269.59101,8.712608987,8.719393907
285,Mv,60,0,siteSCoutlet170807,Y,267972.9067,21269.59101,8.712608987,8.719393907
286,MhMrMm,54,0,siteDC-4,Y,127713.0386,2768.584758,0.219758887,0.219937332
287,MhMrMm,56,0,SC-8B,Y,237453.753,2768.584758,0.219758887,0.219937332
288,MhMrMm,58,0,siteSC-9A,Y,258694.6456,2768.584758,0.219758887,0.219937332
289,MhMrMm,59,0,siteSCoutlet170710,Y,263523.1099,2768.584758,0.219758887,0.219937332
290,MhMrMm,60,0,siteSCoutlet170807,Y,267972.9067,2768.584758,0.219758887,0.219937332
291,MpMbMpv,54,0,siteDC-4,Y,127713.0386,16153.82983,4.004623927,4.007689639
292,MpMbMpv,56,0,SC-8B,Y,237453.753,16153.82983,4.004623927,4.007689639
293,MpMbMpv,58,0,siteSC-9A,Y,258694.6456,16153.82983,4.004623927,4.007689639
294,MpMbMpv,59,0,siteSCoutlet170710,Y,263523.1099,16153.82983,4.004623927,4.007689639
295,MpMbMpv,60,0,siteSCoutlet170807,Y,267972.9067,16153.82983,4.004623927,4.007689639
296,Cx,56,0,SC-8B,Y,237453.753,25251.87745,11.5667122,11.57563182
297,Cx,58,0,siteSC-9A,Y,258694.6456,25251.87745,11.5667122,11.57563182
298,Cx,59,0,siteSCoutlet170710,Y,263523.1099,25251.87745,11.5667122,11.57563182
299,Cx,60,0,siteSCoutlet170807,Y,267972.9067,25251.87745,11.5667122,11.57563182
300,Cx,82,0,siteSC-7B,Y,213971.6585,25251.87745,11.5667122,11.57563182
301,Gp,56,0,SC-8B,Y,237453.753,2013.489538,0.23329604,0.233471946
302,Gp,58,0,siteSC-9A,Y,258694.6456,2013.489538,0.23329604,0.233471946
303,Gp,59,0,siteSCoutlet170710,Y,263523.1099,2013.489538,0.23329604,0.233471946
304,Gp,60,0,siteSCoutlet170807,Y,267972.9067,2013.489538,0.23329604,0.233471946
305,Gp,82,0,siteSC-7B,Y,213971.6585,2013.489538,0.23329604,0.233471946
306,Gt,56,0,SC-8B,Y,237453.753,1709.521679,0.218753446,0.218915995
307,Gt,58,0,siteSC-9A,Y,258694.6456,1709.521679,0.218753446,0.218915995
308,Gt,59,0,siteSCoutlet170710,Y,263523.1099,1709.521679,0.218753446,0.218915995
309,Gt,60,0,siteSCoutlet170807,Y,267972.9067,1709.521679,0.218753446,0.218915995
310,Gt,82,0,siteSC-7B,Y,213971.6585,1709.521679,0.218753446,0.218915995
311,MhMrMm,56,0,SC-8B,Y,237453.753,23769.06857,4.823123077,4.827348007
312,MhMrMm,58,0,siteSC-9A,Y,258694.6456,23769.06857,4.823123077,4.827348007
313,MhMrMm,59,0,siteSCoutlet170710,Y,263523.1099,23769.06857,4.823123077,4.827348007
314,MhMrMm,60,0,siteSCoutlet170807,Y,267972.9067,23769.06857,4.823123077,4.827348007
315,MhMrMm,82,0,siteSC-7B,Y,213971.6585,23769.06857,4.823123077,4.827348007
316,MhMrMm,56,0,SC-8B,Y,237453.753,1272.947436,0.051000201,0.051040571
317,MhMrMm,58,0,siteSC-9A,Y,258694.6456,1272.947436,0.051000201,0.051040571
318,MhMrMm,59,0,siteSCoutlet170710,Y,263523.1099,1272.947436,0.051000201,0.051040571
319,MhMrMm,60,0,siteSCoutlet170807,Y,267972.9067,1272.947436,0.051000201,0.051040571
320,MhMrMm,82,0,siteSC-7B,Y,213971.6585,1272.947436,0.051000201,0.051040571
321,MhMrMm,56,0,SC-8B,Y,237453.753,19867.55485,2.986913002,2.989272076
322,MhMrMm,56,0,SC-8B,Y,237453.753,19867.55485,2.986913002,2.989272076
323,MhMrMm,58,0,siteSC-9A,Y,258694.6456,19867.55485,2.986913002,2.989272076
324,MhMrMm,58,0,siteSC-9A,Y,258694.6456,19867.55485,2.986913002,2.989272076
325,MhMrMm,59,0,siteSCoutlet170710,Y,263523.1099,19867.55485,2.986913002,2.989272076
326,MhMrMm,59,0,siteSCoutlet170710,Y,263523.1099,19867.55485,2.986913002,2.989272076
327,MhMrMm,60,0,siteSCoutlet170807,Y,267972.9067,19867.55485,2.986913002,2.989272076
328,MhMrMm,60,0,siteSCoutlet170807,Y,267972.9067,19867.55485,2.986913002,2.989272076
329,Cx,56,0,SC-8B,Y,237453.753,130.7633349,9.88519E-05,9.88924E-05
330,MhMrMm,56,0,SC-8B,Y,237453.753,130.7633349,9.88519E-05,9.88924E-05
331,Cx,58,0,siteSC-9A,Y,258694.6456,130.7633349,9.88519E-05,9.88924E-05
332,MhMrMm,58,0,siteSC-9A,Y,258694.6456,130.7633349,9.88519E-05,9.88924E-05
333,Cx,59,0,siteSCoutlet170710,Y,263523.1099,130.7633349,9.88519E-05,9.88924E-05
334,MhMrMm,59,0,siteSCoutlet170710,Y,263523.1099,130.7633349,9.88519E-05,9.88924E-05
335,Cx,60,0,siteSCoutlet170807,Y,267972.9067,130.7633349,9.88519E-05,9.88924E-05
336,MhMrMm,60,0,siteSCoutlet170807,Y,267972.9067,130.7633349,9.88519E-05,9.88924E-05
337,Mv,13,0,SDDNTS100150704,Y,6396.227028,1180.578328,0.011870785,0.011879783
338,Mv,14,0,SDDNTS200150704,Y,6690.215488,1180.578328,0.011870785,0.011879783
339,Mv,15,0,SDDNTS300150704,Y,6912.094798,1180.578328,0.011870785,0.011879783
340,Mv,16,0,SDDNTS400150704,Y,7087.512259,1180.578328,0.011870785,0.011879783
341,Mv,45,0,S3INTSINFLOW3160730,Y,35682.3182,1180.578328,0.011870785,0.011879783
342,Mv,46,0,S3DNTS7160730,Y,39206.58459,1180.578328,0.011870785,0.011879783
343,MpMbMpv,13,0,SDDNTS100150704,Y,6396.227028,851.1116626,0.008440268,0.008446959
344,MpMbMpv,14,0,SDDNTS200150704,Y,6690.215488,851.1116626,0.008440268,0.008446959
345,MpMbMpv,15,0,SDDNTS300150704,Y,6912.094798,851.1116626,0.008440268,0.008446959
346,MpMbMpv,16,0,SDDNTS400150704,Y,7087.512259,851.1116626,0.008440268,0.008446959
347,MpMbMpv,45,0,S3INTSINFLOW3160730,Y,35682.3182,851.1116626,0.008440268,0.008446959
348,MpMbMpv,46,0,S3DNTS7160730,Y,39206.58459,851.1116626,0.008440268,0.008446959
349,Cx,38,0,HAUPTS22160726,Y,18972.16236,668.0338038,0.012546761,0.012556544
350,Cx,40,0,HADNTS3160726,Y,19759.42525,668.0338038,0.012546761,0.012556544
351,Cx,41,0,S2UPTS4160617,Y,21949.53018,668.0338038,0.012546761,0.012556544
352,Cx,43,0,S2DNTS5160617,Y,24551.93494,668.0338038,0.012546761,0.012556544
353,Cx,44,0,S3UPTS6160730,Y,25887.85677,668.0338038,0.012546761,0.012556544
354,Cx,46,0,S3DNTS7160730,Y,39206.58459,668.0338038,0.012546761,0.012556544
355,MpMbMpv,38,0,HAUPTS22160726,Y,18972.16236,1998.390119,0.04783661,0.047873828
356,MpMbMpv,40,0,HADNTS3160726,Y,19759.42525,1998.390119,0.04783661,0.047873828
357,MpMbMpv,41,0,S2UPTS4160617,Y,21949.53018,1998.390119,0.04783661,0.047873828
358,MpMbMpv,43,0,S2DNTS5160617,Y,24551.93494,1998.390119,0.04783661,0.047873828
359,MpMbMpv,44,0,S3UPTS6160730,Y,25887.85677,1998.390119,0.04783661,0.047873828
360,MpMbMpv,46,0,S3DNTS7160730,Y,39206.58459,1998.390119,0.04783661,0.047873828
361,Cx,39,0,HAINTSINFLOW1160617,Y,8350.35635,368.4674731,0.003733677,0.003736499
362,Cx,40,0,HADNTS3160726,Y,19759.42525,368.4674731,0.003733677,0.003736499
363,Cx,41,0,S2UPTS4160617,Y,21949.53018,368.4674731,0.003733677,0.003736499
364,Cx,43,0,S2DNTS5160617,Y,24551.93494,368.4674731,0.003733677,0.003736499
365,Cx,44,0,S3UPTS6160730,Y,25887.85677,368.4674731,0.003733677,0.003736499
366,Cx,46,0,S3DNTS7160730,Y,39206.58459,368.4674731,0.003733677,0.003736499
367,MpMbMpv,39,0,HAINTSINFLOW1160617,Y,8350.35635,8091.875551,1.075826516,1.07666502
368,MpMbMpv,40,0,HADNTS3160726,Y,19759.42525,8091.875551,1.075826516,1.07666502
369,MpMbMpv,41,0,S2UPTS4160617,Y,21949.53018,8091.875551,1.075826516,1.07666502
370,MpMbMpv,43,0,S2DNTS5160617,Y,24551.93494,8091.875551,1.075826516,1.07666502
371,MpMbMpv,44,0,S3UPTS6160730,Y,25887.85677,8091.875551,1.075826516,1.07666502
372,MpMbMpv,46,0,S3DNTS7160730,Y,39206.58459,8091.875551,1.075826516,1.07666502
373,MpMbMpv,50,0,site10,Y,82937.72067,9058.687125,1.728657839,1.730013471
374,MpMbMpv,54,0,siteDC-4,Y,127713.0386,9058.687125,1.728657839,1.730013471
375,MpMbMpv,56,0,SC-8B,Y,237453.753,9058.687125,1.728657839,1.730013471
376,MpMbMpv,58,0,siteSC-9A,Y,258694.6456,9058.687125,1.728657839,1.730013471
377,MpMbMpv,59,0,siteSCoutlet170710,Y,263523.1099,9058.687125,1.728657839,1.730013471
378,MpMbMpv,60,0,siteSCoutlet170807,Y,267972.9067,9058.687125,1.728657839,1.730013471
379,ApAt,50,0,site10,Y,82937.72067,19713.97457,6.757219026,6.762398175
380,ApAt,54,0,siteDC-4,Y,127713.0386,19713.97457,6.757219026,6.762398175
381,ApAt,56,0,SC-8B,Y,237453.753,19713.97457,6.757219026,6.762398175
382,ApAt,58,0,siteSC-9A,Y,258694.6456,19713.97457,6.757219026,6.762398175
383,ApAt,59,0,siteSCoutlet170710,Y,263523.1099,19713.97457,6.757219026,6.762398175
384,ApAt,60,0,siteSCoutlet170807,Y,267972.9067,19713.97457,6.757219026,6.762398175
385,Mv,50,0,site10,Y,82937.72067,9956.231547,3.170444037,3.172840921
386,Mv,54,0,siteDC-4,Y,127713.0386,9956.231547,3.170444037,3.172840921
387,Mv,56,0,SC-8B,Y,237453.753,9956.231547,3.170444037,3.172840921
388,Mv,58,0,siteSC-9A,Y,258694.6456,9956.231547,3.170444037,3.172840921
389,Mv,59,0,siteSCoutlet170710,Y,263523.1099,9956.231547,3.170444037,3.172840921
390,Mv,60,0,siteSCoutlet170807,Y,267972.9067,9956.231547,3.170444037,3.172840921
391,Mv,50,0,site10,Y,82937.72067,14417.93643,3.526857381,3.529679978
392,Mv,54,0,siteDC-4,Y,127713.0386,14417.93643,3.526857381,3.529679978
393,Mv,56,0,SC-8B,Y,237453.753,14417.93643,3.526857381,3.529679978
394,Mv,58,0,siteSC-9A,Y,258694.6456,14417.93643,3.526857381,3.529679978
395,Mv,59,0,siteSCoutlet170710,Y,263523.1099,14417.93643,3.526857381,3.529679978
396,Mv,60,0,siteSCoutlet170807,Y,267972.9067,14417.93643,3.526857381,3.529679978
397,Mv,50,0,site10,Y,82937.72067,3494.00752,0.406024662,0.406331605
398,Mv,54,0,siteDC-4,Y,127713.0386,3494.00752,0.406024662,0.406331605
399,Mv,56,0,SC-8B,Y,237453.753,3494.00752,0.406024662,0.406331605
400,Mv,58,0,siteSC-9A,Y,258694.6456,3494.00752,0.406024662,0.406331605
401,Mv,59,0,siteSCoutlet170710,Y,263523.1099,3494.00752,0.406024662,0.406331605
402,Mv,60,0,siteSCoutlet170807,Y,267972.9067,3494.00752,0.406024662,0.406331605
403,Gt,50,0,site10,Y,82937.72067,4506.212595,0.726643113,0.727191182
404,Gt,54,0,siteDC-4,Y,127713.0386,4506.212595,0.726643113,0.727191182
405,Gt,56,0,SC-8B,Y,237453.753,4506.212595,0.726643113,0.727191182
406,Gt,58,0,siteSC-9A,Y,258694.6456,4506.212595,0.726643113,0.727191182
407,Gt,59,0,siteSCoutlet170710,Y,263523.1099,4506.212595,0.726643113,0.727191182
408,Gt,60,0,siteSCoutlet170807,Y,267972.9067,4506.212595,0.726643113,0.727191182
409,Cx,50,0,site10,Y,82937.72067,40987.11566,10.10086082,10.10889608
410,Cx,54,0,siteDC-4,Y,127713.0386,40987.11566,10.10086082,10.10889608
411,Cx,56,0,SC-8B,Y,237453.753,40987.11566,10.10086082,10.10889608
412,Cx,58,0,siteSC-9A,Y,258694.6456,40987.11566,10.10086082,10.10889608
413,Cx,59,0,siteSCoutlet170710,Y,263523.1099,40987.11566,10.10086082,10.10889608
414,Cx,60,0,siteSCoutlet170807,Y,267972.9067,40987.11566,10.10086082,10.10889608
415,Mv,50,0,site10,Y,82937.72067,20341.97817,8.220942082,8.227416281
416,Mv,54,0,siteDC-4,Y,127713.0386,20341.97817,8.220942082,8.227416281
417,Mv,56,0,SC-8B,Y,237453.753,20341.97817,8.220942082,8.227416281
418,Mv,58,0,siteSC-9A,Y,258694.6456,20341.97817,8.220942082,8.227416281
419,Mv,59,0,siteSCoutlet170710,Y,263523.1099,20341.97817,8.220942082,8.227416281
420,Mv,60,0,siteSCoutlet170807,Y,267972.9067,20341.97817,8.220942082,8.227416281
421,MhMrMm,50,0,site10,Y,82937.72067,3100.72064,0.544404528,0.544812567
422,MhMrMm,54,0,siteDC-4,Y,127713.0386,3100.72064,0.544404528,0.544812567
423,MhMrMm,56,0,SC-8B,Y,237453.753,3100.72064,0.544404528,0.544812567
424,MhMrMm,58,0,siteSC-9A,Y,258694.6456,3100.72064,0.544404528,0.544812567
425,MhMrMm,59,0,siteSCoutlet170710,Y,263523.1099,3100.72064,0.544404528,0.544812567
426,MhMrMm,60,0,siteSCoutlet170807,Y,267972.9067,3100.72064,0.544404528,0.544812567
427,Cx,50,0,site10,Y,82937.72067,526.6549706,0.002087123,0.002088342
428,Cx,54,0,siteDC-4,Y,127713.0386,526.6549706,0.002087123,0.002088342
429,Cx,56,0,SC-8B,Y,237453.753,526.6549706,0.002087123,0.002088342
430,Cx,58,0,siteSC-9A,Y,258694.6456,526.6549706,0.002087123,0.002088342
431,Cx,59,0,siteSCoutlet170710,Y,263523.1099,526.6549706,0.002087123,0.002088342
432,Cx,60,0,siteSCoutlet170807,Y,267972.9067,526.6549706,0.002087123,0.002088342
433,Cx,50,0,site10,Y,82937.72067,309.9273595,0.001506969,0.001507745
434,Cx,54,0,siteDC-4,Y,127713.0386,309.9273595,0.001506969,0.001507745
435,Cx,56,0,SC-8B,Y,237453.753,309.9273595,0.001506969,0.001507745
436,Cx,58,0,siteSC-9A,Y,258694.6456,309.9273595,0.001506969,0.001507745
437,Cx,59,0,siteSCoutlet170710,Y,263523.1099,309.9273595,0.001506969,0.001507745
438,Cx,60,0,siteSCoutlet170807,Y,267972.9067,309.9273595,0.001506969,0.001507745
439,Af,50,0,site10,Y,82937.72067,3844.155686,0.519945985,0.520332521
440,Af,54,0,siteDC-4,Y,127713.0386,3844.155686,0.519945985,0.520332521
441,Af,56,0,SC-8B,Y,237453.753,3844.155686,0.519945985,0.520332521
442,Af,58,0,siteSC-9A,Y,258694.6456,3844.155686,0.519945985,0.520332521
443,Af,59,0,siteSCoutlet170710,Y,263523.1099,3844.155686,0.519945985,0.520332521
444,Af,60,0,siteSCoutlet170807,Y,267972.9067,3844.155686,0.519945985,0.520332521
445,MhMrMm,50,0,site10,Y,82937.72067,17631.65747,8.717630688,8.724684236
446,MhMrMm,54,0,siteDC-4,Y,127713.0386,17631.65747,8.717630688,8.724684236
447,MhMrMm,56,0,SC-8B,Y,237453.753,17631.65747,8.717630688,8.724684236
448,MhMrMm,58,0,siteSC-9A,Y,258694.6456,17631.65747,8.717630688,8.724684236
449,MhMrMm,59,0,siteSCoutlet170710,Y,263523.1099,17631.65747,8.717630688,8.724684236
450,MhMrMm,60,0,siteSCoutlet170807,Y,267972.9067,17631.65747,8.717630688,8.724684236
451,MhMrMm,50,0,site10,Y,82937.72067,16327.66328,5.761428303,5.766035401
452,MhMrMm,54,0,siteDC-4,Y,127713.0386,16327.66328,5.761428303,5.766035401
453,MhMrMm,56,0,SC-8B,Y,237453.753,16327.66328,5.761428303,5.766035401
454,MhMrMm,58,0,siteSC-9A,Y,258694.6456,16327.66328,5.761428303,5.766035401
455,MhMrMm,59,0,siteSCoutlet170710,Y,263523.1099,16327.66328,5.761428303,5.766035401
456,MhMrMm,60,0,siteSCoutlet170807,Y,267972.9067,16327.66328,5.761428303,5.766035401
457,MpMbMpv,50,0,site10,Y,82937.72067,55299.07784,35.07905048,35.10734344
458,MpMbMpv,54,0,siteDC-4,Y,127713.0386,55299.07784,35.07905048,35.10734344
459,MpMbMpv,56,0,SC-8B,Y,237453.753,55299.07784,35.07905048,35.10734344
460,MpMbMpv,58,0,siteSC-9A,Y,258694.6456,55299.07784,35.07905048,35.10734344
461,MpMbMpv,59,0,siteSCoutlet170710,Y,263523.1099,55299.07784,35.07905048,35.10734344
462,MpMbMpv,60,0,siteSCoutlet170807,Y,267972.9067,55299.07784,35.07905048,35.10734344
463,MpMbMpv,50,0,site10,Y,82937.72067,1114.643673,0.068784886,0.068835232
464,MpMbMpv,54,0,siteDC-4,Y,127713.0386,1114.643673,0.068784886,0.068835232
465,MpMbMpv,56,0,SC-8B,Y,237453.753,1114.643673,0.068784886,0.068835232
466,MpMbMpv,58,0,siteSC-9A,Y,258694.6456,1114.643673,0.068784886,0.068835232
467,MpMbMpv,59,0,siteSCoutlet170710,Y,263523.1099,1114.643673,0.068784886,0.068835232
468,MpMbMpv,60,0,siteSCoutlet170807,Y,267972.9067,1114.643673,0.068784886,0.068835232
469,R/Cv,50,0,site10,Y,82937.72067,7426.766919,2.667981089,2.669937146
470,R/Cv,54,0,siteDC-4,Y,127713.0386,7426.766919,2.667981089,2.669937146
471,R/Cv,56,0,SC-8B,Y,237453.753,7426.766919,2.667981089,2.669937146
472,R/Cv,58,0,siteSC-9A,Y,258694.6456,7426.766919,2.667981089,2.669937146
473,R/Cv,59,0,siteSCoutlet170710,Y,263523.1099,7426.766919,2.667981089,2.669937146
474,R/Cv,60,0,siteSCoutlet170807,Y,267972.9067,7426.766919,2.667981089,2.669937146
475,R/Cv,50,0,site10,Y,82937.72067,12251.9439,1.716914075,1.718240183
476,R/Cv,54,0,siteDC-4,Y,127713.0386,12251.9439,1.716914075,1.718240183
477,R/Cv,56,0,SC-8B,Y,237453.753,12251.9439,1.716914075,1.718240183
478,R/Cv,58,0,siteSC-9A,Y,258694.6456,12251.9439,1.716914075,1.718240183
479,R/Cv,59,0,siteSCoutlet170710,Y,263523.1099,12251.9439,1.716914075,1.718240183
480,R/Cv,60,0,siteSCoutlet170807,Y,267972.9067,12251.9439,1.716914075,1.718240183
481,MpMbMpv,53,0,siteDC-3,Y,43137.1669,12117.93922,1.866814019,1.868192595
482,MpMbMpv,54,0,siteDC-4,Y,127713.0386,12117.93922,1.866814019,1.868192595
483,MpMbMpv,56,0,SC-8B,Y,237453.753,12117.93922,1.866814019,1.868192595
484,MpMbMpv,58,0,siteSC-9A,Y,258694.6456,12117.93922,1.866814019,1.868192595
485,MpMbMpv,59,0,siteSCoutlet170710,Y,263523.1099,12117.93922,1.866814019,1.868192595
486,MpMbMpv,60,0,siteSCoutlet170807,Y,267972.9067,12117.93922,1.866814019,1.868192595
487,Cx,53,0,siteDC-3,Y,43137.1669,21450.65541,4.616703844,4.620463296
488,Cx,54,0,siteDC-4,Y,127713.0386,21450.65541,4.616703844,4.620463296
489,Cx,56,0,SC-8B,Y,237453.753,21450.65541,4.616703844,4.620463296
490,Cx,58,0,siteSC-9A,Y,258694.6456,21450.65541,4.616703844,4.620463296
491,Cx,59,0,siteSCoutlet170710,Y,263523.1099,21450.65541,4.616703844,4.620463296
492,Cx,60,0,siteSCoutlet170807,Y,267972.9067,21450.65541,4.616703844,4.620463296
493,Mv,53,0,siteDC-3,Y,43137.1669,10889.94469,2.270907014,2.272744416
494,Mv,54,0,siteDC-4,Y,127713.0386,10889.94469,2.270907014,2.272744416
495,Mv,56,0,SC-8B,Y,237453.753,10889.94469,2.270907014,2.272744416
496,Mv,58,0,siteSC-9A,Y,258694.6456,10889.94469,2.270907014,2.272744416
497,Mv,59,0,siteSCoutlet170710,Y,263523.1099,10889.94469,2.270907014,2.272744416
498,Mv,60,0,siteSCoutlet170807,Y,267972.9067,10889.94469,2.270907014,2.272744416
499,MhMrMm,53,0,siteDC-3,Y,43137.1669,20133.11738,8.852079013,8.859198898
500,MhMrMm,54,0,siteDC-4,Y,127713.0386,20133.11738,8.852079013,8.859198898
501,MhMrMm,56,0,SC-8B,Y,237453.753,20133.11738,8.852079013,8.859198898
502,MhMrMm,58,0,siteSC-9A,Y,258694.6456,20133.11738,8.852079013,8.859198898
503,MhMrMm,59,0,siteSCoutlet170710,Y,263523.1099,20133.11738,8.852079013,8.859198898
504,MhMrMm,60,0,siteSCoutlet170807,Y,267972.9067,20133.11738,8.852079013,8.859198898
505,MpMbMpv,53,0,siteDC-3,Y,43137.1669,16019.84113,3.508071367,3.510863587
506,MpMbMpv,54,0,siteDC-4,Y,127713.0386,16019.84113,3.508071367,3.510863587
507,MpMbMpv,56,0,SC-8B,Y,237453.753,16019.84113,3.508071367,3.510863587
508,MpMbMpv,58,0,siteSC-9A,Y,258694.6456,16019.84113,3.508071367,3.510863587
509,MpMbMpv,59,0,siteSCoutlet170710,Y,263523.1099,16019.84113,3.508071367,3.510863587
510,MpMbMpv,60,0,siteSCoutlet170807,Y,267972.9067,16019.84113,3.508071367,3.510863587
511,MhMrMm,54,0,siteDC-4,Y,127713.0386,63529.99964,39.84737047,39.87889755
512,MhMrMm,54,0,siteDC-4,Y,127713.0386,63529.99964,39.84737047,39.87889755
513,MhMrMm,56,0,SC-8B,Y,237453.753,63529.99964,39.84737047,39.87889755
514,MhMrMm,56,0,SC-8B,Y,237453.753,63529.99964,39.84737047,39.87889755
515,MhMrMm,58,0,siteSC-9A,Y,258694.6456,63529.99964,39.84737047,39.87889755
516,MhMrMm,58,0,siteSC-9A,Y,258694.6456,63529.99964,39.84737047,39.87889755
517,MhMrMm,59,0,siteSCoutlet170710,Y,263523.1099,63529.99964,39.84737047,39.87889755
518,MhMrMm,59,0,siteSCoutlet170710,Y,263523.1099,63529.99964,39.84737047,39.87889755
519,MhMrMm,60,0,siteSCoutlet170807,Y,267972.9067,63529.99964,39.84737047,39.87889755
520,MhMrMm,60,0,siteSCoutlet170807,Y,267972.9067,63529.99964,39.84737047,39.87889755
521,Cx,54,0,siteDC-4,Y,127713.0386,197.5711954,0.000913546,0.000914319
522,MhMrMm,54,0,siteDC-4,Y,127713.0386,197.5711954,0.000913546,0.000914319
523,Cx,56,0,SC-8B,Y,237453.753,197.5711954,0.000913546,0.000914319
524,MhMrMm,56,0,SC-8B,Y,237453.753,197.5711954,0.000913546,0.000914319
525,Cx,58,0,siteSC-9A,Y,258694.6456,197.5711954,0.000913546,0.000914319
526,MhMrMm,58,0,siteSC-9A,Y,258694.6456,197.5711954,0.000913546,0.000914319
527,Cx,59,0,siteSCoutlet170710,Y,263523.1099,197.5711954,0.000913546,0.000914319
528,MhMrMm,59,0,siteSCoutlet170710,Y,263523.1099,197.5711954,0.000913546,0.000914319
529,Cx,60,0,siteSCoutlet170807,Y,267972.9067,197.5711954,0.000913546,0.000914319
530,MhMrMm,60,0,siteSCoutlet170807,Y,267972.9067,197.5711954,0.000913546,0.000914319
531,Cx,54,0,siteDC-4,Y,127713.0386,480.4644403,0.002411078,0.002412004
532,MhMrMm,54,0,siteDC-4,Y,127713.0386,480.4644403,0.002411078,0.002412004
533,Cx,56,0,SC-8B,Y,237453.753,480.4644403,0.002411078,0.002412004
534,MhMrMm,56,0,SC-8B,Y,237453.753,480.4644403,0.002411078,0.002412004
535,Cx,58,0,siteSC-9A,Y,258694.6456,480.4644403,0.002411078,0.002412004
536,MhMrMm,58,0,siteSC-9A,Y,258694.6456,480.4644403,0.002411078,0.002412004
537,Cx,59,0,siteSCoutlet170710,Y,263523.1099,480.4644403,0.002411078,0.002412004
538,MhMrMm,59,0,siteSCoutlet170710,Y,263523.1099,480.4644403,0.002411078,0.002412004
539,Cx,60,0,siteSCoutlet170807,Y,267972.9067,480.4644403,0.002411078,0.002412004
540,MhMrMm,60,0,siteSCoutlet170807,Y,267972.9067,480.4644403,0.002411078,0.002412004
541,Mv,54,0,siteDC-4,Y,127713.0386,5262.607058,0.488774797,0.489158374
542,MhMrMm,54,0,siteDC-4,Y,127713.0386,5262.607058,0.488774797,0.489158374
543,Mv,56,0,SC-8B,Y,237453.753,5262.607058,0.488774797,0.489158374
544,MhMrMm,56,0,SC-8B,Y,237453.753,5262.607058,0.488774797,0.489158374
545,Mv,58,0,siteSC-9A,Y,258694.6456,5262.607058,0.488774797,0.489158374
546,MhMrMm,58,0,siteSC-9A,Y,258694.6456,5262.607058,0.488774797,0.489158374
547,Mv,59,0,siteSCoutlet170710,Y,263523.1099,5262.607058,0.488774797,0.489158374
548,MhMrMm,59,0,siteSCoutlet170710,Y,263523.1099,5262.607058,0.488774797,0.489158374
549,Mv,60,0,siteSCoutlet170807,Y,267972.9067,5262.607058,0.488774797,0.489158374
550,MhMrMm,60,0,siteSCoutlet170807,Y,267972.9067,5262.607058,0.488774797,0.489158374
551,R/Cv,56,0,SC-8B,Y,237453.753,1035.212904,0.03318517,0.033209701
552,R/Cv,58,0,siteSC-9A,Y,258694.6456,1035.212904,0.03318517,0.033209701
553,R/Cv,59,0,siteSCoutlet170710,Y,263523.1099,1035.212904,0.03318517,0.033209701
554,R/Cv,60,0,siteSCoutlet170807,Y,267972.9067,1035.212904,0.03318517,0.033209701
555,R/Cv,79,0,siteSC-6B,Y,194569.6103,1035.212904,0.03318517,0.033209701
556,R/Cv,82,0,siteSC-7B,Y,213971.6585,1035.212904,0.03318517,0.033209701
557,Mv,56,0,SC-8B,Y,237453.753,10441.26987,2.403117655,2.404976854
558,Mv,58,0,siteSC-9A,Y,258694.6456,10441.26987,2.403117655,2.404976854
559,Mv,59,0,siteSCoutlet170710,Y,263523.1099,10441.26987,2.403117655,2.404976854
560,Mv,60,0,siteSCoutlet170807,Y,267972.9067,10441.26987,2.403117655,2.404976854
561,Mv,79,0,siteSC-6B,Y,194569.6103,10441.26987,2.403117655,2.404976854
562,Mv,82,0,siteSC-7B,Y,213971.6585,10441.26987,2.403117655,2.404976854
563,R/Cv,56,0,SC-8B,Y,237453.753,276.471843,0.002613051,0.002615038
564,R/Cv,58,0,siteSC-9A,Y,258694.6456,276.471843,0.002613051,0.002615038
565,R/Cv,59,0,siteSCoutlet170710,Y,263523.1099,276.471843,0.002613051,0.002615038
566,R/Cv,60,0,siteSCoutlet170807,Y,267972.9067,276.471843,0.002613051,0.002615038
567,R/Cv,79,0,siteSC-6B,Y,194569.6103,276.471843,0.002613051,0.002615038
568,R/Cv,82,0,siteSC-7B,Y,213971.6585,276.471843,0.002613051,0.002615038
569,Mv,56,0,SC-8B,Y,237453.753,4359.467281,0.447723875,0.448047677
570,Mv,58,0,siteSC-9A,Y,258694.6456,4359.467281,0.447723875,0.448047677
571,Mv,59,0,siteSCoutlet170710,Y,263523.1099,4359.467281,0.447723875,0.448047677
572,Mv,60,0,siteSCoutlet170807,Y,267972.9067,4359.467281,0.447723875,0.448047677
573,Mv,79,0,siteSC-6B,Y,194569.6103,4359.467281,0.447723875,0.448047677
574,Mv,82,0,siteSC-7B,Y,213971.6585,4359.467281,0.447723875,0.448047677
575,Mv,56,0,SC-8B,Y,237453.753,18312.013,5.752078357,5.756525993
