OID_,FID_canlc2015_nolakes_nad83zn8_clipsite10revised,FID_CAN_LC_2015_CAL_Clip_Projectnad83utm8_poly,Id,gridcode,FID_NHN_Lakes_Project_nad83zn8_SS2017update,nid,validityDate,acquisitionTechnique,datasetName,planimetricAccuracy,provider,completelyCover,waterDefinition,isolated,permanency,geographicalNameDB,lakeId1,lakeId2,riverId1,riverId2,lakeName1,lakeName2,riverName1,riverName2,idDate,nameDate,waterDefinitionText,ModifiedbySarah,FID_revisedsite10wpoly_nad83zn8,HydroID,CREATED,Shape_Length,Shape_Area
1208,1207,59762,59762,5,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,119.999999992549419,899.999999888241291
1209,1208,59763,59763,8,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,239.999999983236194,2699.999999720603228
1210,1209,59764,59764,6,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,119.999999985098839,899.999999776482582
1211,1210,59812,59812,8,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,299.999999996274710,3599.999999552965164
1212,1211,59813,59813,8,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,120.000000014901161,900.000000223517418
1213,1212,59814,59814,8,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,420.000000000000000,5400.000000391155481
1214,1213,59815,59815,11,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,120.000000020489097,900.000000307336450
1215,1214,59816,59816,8,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,240.000000003725290,2700.000000279396772
1216,1215,59817,59817,8,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,480.000000000000000,7200.000000000000000
1217,1216,59818,59818,11,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,120.000000020489097,900.000000307336450
1218,1217,59819,59819,8,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,120.000000014901161,900.000000223517418
1219,1218,59820,59820,11,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,120.000000014901161,900.000000223517418
1220,1219,59821,59821,18,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,1294.391381134309086,6139.525285784262451
1221,1220,59822,59822,1,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,411.646330749240065,6460.804079100592389
1222,1221,59865,59865,12,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,360.000000011175871,6300.000000642612576
1223,1222,59866,59866,11,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,119.999999992549419,899.999999888241291
1224,1223,59867,59867,1,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,119.999999992549419,899.999999888241291
1225,1224,59868,59868,11,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,540.000000014901161,7200.000001173466444
1226,1225,59869,59869,6,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,1199.999999986961484,36899.999999022111297
1227,1226,59870,59870,11,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,119.999999992549419,899.999999888241291
1228,1227,59871,59871,8,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,406.122397235800008,5867.873575263069142
1229,1228,59926,59926,8,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,360.000000018626451,5400.000000670552254
1230,1229,59927,59927,1,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,120.000000005587935,900.000000083819032
1231,1230,59928,59928,8,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,119.999999996274710,899.999999944120646
1232,1231,59929,59929,11,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,120.000000000000000,900.000000000000000
1233,1232,59930,59930,8,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,360.000000018626451,4500.000000447034836
1234,1233,59931,59931,11,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,1080.000000007450581,22499.999999776482582
1235,1234,59932,59932,8,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,959.999999990686774,23399.999999888241291
1236,1235,59934,59934,11,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,470.067584709068683,7695.739308026284561
1237,1236,59987,59987,8,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,420.000000018626451,6300.000000027939677
1238,1237,59988,59988,8,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,540.000000026077032,8100.000000391155481
1239,1238,59989,59989,8,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,120.000000000000000,900.000000000000000
1240,1239,59990,59990,11,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,120.000000005587935,900.000000083819032
1241,1240,59991,59991,10,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,840.000000001862645,16200.000000307336450
1242,1241,59992,59992,6,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,780.000000026077032,15300.000000586733222
1243,1242,59993,59993,1,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,239.999999998137355,3599.999999944120646
1244,1243,59994,59994,8,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,120.000000000000000,900.000000000000000
1245,1244,59995,59995,6,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,480.000000016763806,9000.000000558793545
1246,1245,60040,60040,8,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,119.999999998137355,899.999999972060323
1247,1246,60041,60041,8,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,119.999999998137355,899.999999972060323
1248,1247,60042,60042,1,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,165.142643860130988,1499.728448921887775
1249,1248,60043,60043,1,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,346.299718940725825,5237.973610930663199
1250,1249,60044,60044,5,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,574.261456770502605,11307.833053740718242
1251,1250,60045,60045,14,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,480.000000001862645,8100.000000055879354
1252,1251,60046,60046,8,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,3300.000000011175871,83700.000000670552254
1253,1252,60047,60047,6,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,840.000000014901161,11699.999999860301614
1254,1253,60048,60048,8,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,359.999999996274710,4500.000000027939677
1255,1254,60049,60049,8,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,119.999999998137355,899.999999972060323
1256,1255,60050,60050,11,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,120.000000000000000,900.000000000000000
1257,1256,60051,60051,8,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,392.163792147198592,5311.190387425189328
1258,1257,60052,60052,8,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,120.000000000000000,900.000000000000000
1259,1258,60091,60091,8,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,599.999999992549419,12599.999999804422259
1260,1259,60092,60092,8,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,119.999999998137355,899.999999972060323
1261,1260,60093,60093,18,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,1049.204719715253987,6068.351661281019915
1262,1261,60094,60094,11,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,119.999999990686774,899.999999860301614
1263,1262,60095,60095,8,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,119.999999992549419,899.999999888241291
1264,1263,60096,60096,8,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,539.999999985098839,10799.999999804422259
1265,1264,60098,60098,8,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,239.999999990686774,2699.999999720603228
1266,1265,60140,60140,8,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,1620.000000013038516,45900.000000195577741
1267,1266,60141,60141,6,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,119.999999983236194,899.999999748542905
1268,1267,60142,60142,6,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,419.999999979510903,6299.999999133870006
1269,1268,60191,60191,12,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,359.999999994412065,4499.999999916180968
1270,1269,60192,60192,8,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,120.000000005587935,900.000000083819032
1271,1270,60193,60193,8,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,359.999999988824129,4499.999999776482582
1272,1271,60251,60251,12,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,600.000000001862645,11700.000000223517418
1273,1272,60252,60252,10,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,360.000000016763806,5400.000000894069672
1274,1273,60253,60253,6,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,120.000000014901161,900.000000223517418
1275,1274,60316,60316,8,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,420.000000009313226,6300.000000027939677
1276,1275,60317,60317,8,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,120.000000000000000,900.000000000000000
1277,1276,60318,60318,8,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,300.000000011175871,5400.000000558793545
1278,1277,60319,60319,8,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,120.000000000000000,900.000000000000000
1279,1278,60320,60320,6,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,1559.999999998137355,37799.999998072162271
1280,1279,60321,60321,11,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,1679.999999990686774,56699.999999552965164
1281,1280,60322,60322,18,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,922.447056124018900,8765.089654916260770
1282,1281,60364,60364,16,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,119.999999996274710,899.999999944120646
1283,1282,60365,60365,16,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,420.000000016763806,5400.000000027939677
1284,1283,60366,60366,8,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,179.999999998137355,1799.999999972060323
1285,1284,60367,60367,11,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,119.999999996274710,899.999999944120646
1286,1285,60368,60368,8,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,959.999999998137355,23399.999999580904841
1287,1286,60369,60369,6,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,119.999999998137355,899.999999972060323
1288,1287,60370,60370,11,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,119.999999992549419,899.999999888241291
1289,1288,60372,60372,11,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,19326.607187763969705,710153.286902294377796
1290,1289,60416,60416,10,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,600.000000016763806,11700.000000782310963
1291,1290,60417,60417,16,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,180.000000005587935,1800.000000083819032
1292,1291,60418,60418,18,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,701.179939896958899,3790.827258829268885
1293,1292,60419,60419,8,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,299.999999994412065,3599.999999888241291
1294,1293,60420,60420,8,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,480.000000014901161,8100.000000335276127
1295,1294,60421,60421,11,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,119.999999998137355,899.999999972060323
1296,1295,60422,60422,8,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,959.999999996274710,19800.000000502914190
1297,1296,60469,60469,8,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,398.905015946811545,4450.431742091284832
1298,1297,60470,60470,8,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,360.000000001862645,4500.000000111758709
1299,1298,60471,60471,6,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,360.000000001862645,5399.999999832361937
1300,1299,60472,60472,1,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,2640.000000018626451,85500.000001285225153
1301,1300,60473,60473,8,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,1439.999999996274710,42300.000000251457095
1302,1301,60475,60475,8,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,318.058346278336614,3759.090631243522239
1303,1302,60476,60476,5,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,483.966024865519330,8036.765910876871203
1304,1303,60538,60538,8,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,900.000000009313226,21600.000000726431608
1305,1304,60539,60539,16,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,239.999999986961484,3599.999999608844519
1306,1305,60540,60540,8,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,119.999999990686774,899.999999860301614
1307,1306,60541,60541,8,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,119.999999990686774,899.999999860301614
1308,1307,60542,60542,8,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,359.999999994412065,6299.999999692663550
1309,1308,60543,60543,11,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,119.999999990686774,899.999999860301614
1310,1309,60594,60594,13,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,1241.328294999997524,27945.356796677675447
1311,1310,60595,60595,8,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,119.999999992549419,899.999999888241291
1312,1311,60596,60596,12,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,539.999999986961484,8999.999999832361937
1313,1312,60597,60597,8,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,599.999999996274710,9899.999999497085810
1314,1313,60598,60598,11,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,119.999999990686774,899.999999860301614
1315,1314,60600,60600,8,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,119.999999990686774,899.999999860301614
1316,1315,60643,60643,12,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,115.582513103865281,364.046362711019924
1317,1316,60644,60644,8,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,419.999999996274710,7199.999999525025487
1318,1317,60645,60645,11,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,7233.169301078471108,248124.346489469171502
1319,1318,60646,60646,11,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,660.000000007450581,12599.999999720603228
1320,1319,60647,60647,8,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,120.000000013038516,900.000000195577741
1321,1320,60648,60648,11,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,120.000000011175871,900.000000167638063
1322,1321,60649,60649,11,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,720.000000000000000,15299.999999888241291
1323,1322,60696,60696,8,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,119.999999990686774,899.999999860301614
1324,1323,60697,60697,11,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,120.000000000000000,900.000000000000000
1325,1324,60698,60698,12,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,480.000000001862645,8100.000000055879354
1326,1325,60699,60699,8,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,120.000000005587935,900.000000083819032
1327,1326,60700,60700,8,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,120.000000005587935,900.000000083819032
1328,1327,60701,60701,6,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,599.999999996274710,11699.999999217689037
1329,1328,60702,60702,6,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,119.999999998137355,899.999999972060323
1330,1329,60703,60703,11,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,240.000000013038516,2700.000000195577741
1331,1330,60704,60704,11,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,539.999999994412065,8999.999999469146132
1332,1331,60706,60706,8,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,117.975618358762432,716.420170374085615
1333,1332,60707,60707,8,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,839.999999998137355,16200.000000000000000
1334,1333,60754,60754,8,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,420.000000014901161,6300.000000642612576
1335,1334,60755,60755,8,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,420.000000003725290,6300.000000391155481
1336,1335,60756,60756,8,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,540.000000013038516,9000.000000866129994
1337,1336,60757,60757,8,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,119.999999996274710,899.999999944120646
1338,1337,60758,60758,8,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,1620.000000009313226,32400.000000055879354
1339,1338,60759,60759,11,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,120.000000007450581,900.000000111758709
1340,1339,60760,60760,11,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,119.999999998137355,899.999999972060323
1341,1340,60761,60761,11,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,1559.999999979510903,40500.000000055879354
1342,1341,60762,60762,11,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,120.000000005587935,900.000000083819032
1343,1342,60763,60763,11,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,1320.000000005587935,39600.000000419095159
1344,1343,60764,60764,11,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,719.999999992549419,10799.999999832361937
1345,1344,60765,60765,6,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,120.000000005587935,900.000000083819032
1346,1345,60766,60766,8,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,360.000000018626451,5400.000000866129994
1347,1346,60767,60767,8,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,119.999999998137355,899.999999972060323
1348,1347,60804,60804,8,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,180.000000005587935,1800.000000167638063
1349,1348,60805,60805,8,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,419.999999994412065,7199.999999944120646
1350,1349,60806,60806,8,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,600.000000005587935,9900.000000474974513
1351,1350,60807,60807,6,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,480.000000016763806,8100.000000279396772
1352,1351,60808,60808,6,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,179.999999996274710,1799.999999944120646
1353,1352,60809,60809,6,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,119.999999998137355,899.999999972060323
1354,1353,60810,60810,8,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,120.000000000000000,900.000000000000000
1355,1354,60811,60811,8,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,120.000000000000000,900.000000000000000
1356,1355,60812,60812,6,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,685.304081059467080,17859.075133251026273
1357,1356,60862,60862,11,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,119.999999998137355,899.999999972060323
1358,1357,60863,60863,8,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,240.000000003725290,2700.000000167638063
1359,1358,60864,60864,8,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,359.999999996274710,5399.999999916180968
1360,1359,60865,60865,8,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,119.999999998137355,899.999999972060323
1361,1360,60866,60866,8,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,480.000000003725290,6300.000000111758709
1362,1361,60867,60867,11,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,240.000000003725290,2700.000000139698386
1363,1362,60868,60868,11,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,119.999999998137355,899.999999972060323
1364,1363,60869,60869,8,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,120.000000005587935,900.000000083819032
1365,1364,60915,60915,10,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,1439.999999990686774,42300.000000083819032
1366,1365,60916,60916,8,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,119.999999998137355,899.999999972060323
1367,1366,60917,60917,11,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,119.999999983236194,899.999999748542905
1368,1367,60918,60918,11,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,1319.999999992549419,36899.999999497085810
1369,1368,60919,60919,8,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,239.999999986961484,2699.999999748542905
1370,1369,60920,60920,8,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,1202.055977353299795,23381.495845798122900
1371,1370,60963,60963,8,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,119.999999985098839,899.999999776482582
1372,1371,60964,60964,8,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,119.999999992549419,899.999999888241291
1373,1372,60965,60965,8,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,1679.999999972060323,46799.999997708946466
1374,1373,60966,60966,11,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,119.999999992549419,899.999999888241291
1375,1374,60967,60967,6,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,539.999999985098839,9899.999999161809683
1376,1375,61010,61010,8,-1,,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,1,0,2021-10-11 19:02:44,179.999999990686774,1799.999999832361937
