OID_,FID_allslumpsclippedtowatershed,FID_Peel_Slumps_2016,OBJECTID,SHAPE_Leng,SLUMP_ID,STATUS,GEOMORPH,SECONDARY,CONNECTIVI,RIPARIAN,NOTES,IMAGE_SOUR,IMAGE_DATE,FID_rts_delineations_stony_sarahaddCB,FID_rts_delineations_stony,OBJECTID_1,SHAPE_Leng_1,SLUMP_ID_1,STATUS_1,GEOMORPH_1,SECONDARY_1,CONNECTIVI_1,RIPARIAN_1,NOTES_1,IMAGE_SOUR_1,IMAGE_DATE_1,mapped,FID_Peel_Slumps_2016_CB,OBJECTID_12,SHAPE_Leng_12,SLUMP_ID_12,STATUS_12,GEOMORPH_12,SECONDARY_12,CONNECTIVI_12,RIPARIAN_12,NOTES_12,IMAGE_SOUR_12,IMAGE_DATE_12,FID_ch3archydrowatersheds2021061_nad83zn8,HydroID,Name,WatershedArea,LakeAddCheck,Shape_Length,Shape_Area
88,40,116,194,361.748091078000016,118,1,1,0,0,0,Debris tongue masked by shadow,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,42,,S2UPTS4160617,,Y,5.952300418030590,0.241560090870360
89,40,116,194,361.748091078000016,118,1,1,0,0,0,Debris tongue masked by shadow,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,44,,S2DNTS5160617,,Y,5.952300418030590,0.241560090870360
90,40,116,194,361.748091078000016,118,1,1,0,0,0,Debris tongue masked by shadow,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,45,,S3UPTS6160730,,Y,5.952300418030590,0.241560090870360
91,40,116,194,361.748091078000016,118,1,1,0,0,0,Debris tongue masked by shadow,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,47,,S3DNTS7160730,,Y,5.952300418030590,0.241560090870360
92,40,116,194,361.748091078000016,118,1,1,0,0,0,Debris tongue masked by shadow,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,43,,S2INTSINFLOW2160617,,Y,361.848757076500533,9692.738312600233257
93,40,116,194,361.748091078000016,118,1,1,0,0,0,Debris tongue masked by shadow,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,44,,S2DNTS5160617,,Y,361.848757076500533,9692.738312600233257
94,40,116,194,361.748091078000016,118,1,1,0,0,0,Debris tongue masked by shadow,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,45,,S3UPTS6160730,,Y,361.848757076500533,9692.738312600233257
95,40,116,194,361.748091078000016,118,1,1,0,0,0,Debris tongue masked by shadow,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,47,,S3DNTS7160730,,Y,361.848757076500533,9692.738312600233257
96,42,118,199,2636.290730629999871,120,1,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,43,,S2INTSINFLOW2160617,,Y,1533.135710126903859,57009.039936785367900
97,42,118,199,2636.290730629999871,120,1,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,44,,S2DNTS5160617,,Y,1533.135710126903859,57009.039936785367900
98,42,118,199,2636.290730629999871,120,1,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,45,,S3UPTS6160730,,Y,1533.135710126903859,57009.039936785367900
99,42,118,199,2636.290730629999871,120,1,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,47,,S3DNTS7160730,,Y,1533.135710126903859,57009.039936785367900
100,43,119,200,564.995023225999944,121,1,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,42,,S2UPTS4160617,,Y,569.079180495323953,10005.359007465551258
101,43,119,200,564.995023225999944,121,1,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,44,,S2DNTS5160617,,Y,569.079180495323953,10005.359007465551258
102,43,119,200,564.995023225999944,121,1,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,45,,S3UPTS6160730,,Y,569.079180495323953,10005.359007465551258
103,43,119,200,564.995023225999944,121,1,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,47,,S3DNTS7160730,,Y,569.079180495323953,10005.359007465551258
104,43,119,200,564.995023225999944,121,1,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,43,,S2INTSINFLOW2160617,,Y,47.873960611433816,76.006716031679446
105,43,119,200,564.995023225999944,121,1,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,44,,S2DNTS5160617,,Y,47.873960611433816,76.006716031679446
106,43,119,200,564.995023225999944,121,1,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,45,,S3UPTS6160730,,Y,47.873960611433816,76.006716031679446
107,43,119,200,564.995023225999944,121,1,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,47,,S3DNTS7160730,,Y,47.873960611433816,76.006716031679446
108,45,121,203,1458.003408119999904,123,1,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,42,,S2UPTS4160617,,Y,517.858642961348437,10562.521067757164928
109,45,121,203,1458.003408119999904,123,1,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,44,,S2DNTS5160617,,Y,517.858642961348437,10562.521067757164928
110,45,121,203,1458.003408119999904,123,1,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,45,,S3UPTS6160730,,Y,517.858642961348437,10562.521067757164928
111,45,121,203,1458.003408119999904,123,1,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,47,,S3DNTS7160730,,Y,517.858642961348437,10562.521067757164928
112,45,121,203,1458.003408119999904,123,1,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,43,,S2INTSINFLOW2160617,,Y,558.864400294994994,10012.428245788478307
113,45,121,203,1458.003408119999904,123,1,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,44,,S2DNTS5160617,,Y,558.864400294994994,10012.428245788478307
114,45,121,203,1458.003408119999904,123,1,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,45,,S3UPTS6160730,,Y,558.864400294994994,10012.428245788478307
115,45,121,203,1458.003408119999904,123,1,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,47,,S3DNTS7160730,,Y,558.864400294994994,10012.428245788478307
116,68,170,269,191.465805840999991,172,2,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,57,,SC-8B,,Y,191.465805840999906,1583.689953810392581
117,68,170,269,191.465805840999991,172,2,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,59,,siteSC-9A,,Y,191.465805840999906,1583.689953810392581
118,68,170,269,191.465805840999991,172,2,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,60,,siteSCoutlet170710,,Y,191.465805840999906,1583.689953810392581
119,68,170,269,191.465805840999991,172,2,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,61,,siteSCoutlet170807,,Y,191.465805840999906,1583.689953810392581
120,163,105,179,965.588325966999946,107,1,1,0,1,0, ,1,2,111,-1,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,1,179,965.588325966999946,107,1,1,0,1,0, ,1,2,16,,SDDNTS300150704,,Y,924.941565670462865,16893.814492388130020
121,163,105,179,965.588325966999946,107,1,1,0,1,0, ,1,2,111,-1,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,1,179,965.588325966999946,107,1,1,0,1,0, ,1,2,17,,SDDNTS400150704,,Y,924.941565670462865,16893.814492388130020
122,163,105,179,965.588325966999946,107,1,1,0,1,0, ,1,2,111,-1,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,1,179,965.588325966999946,107,1,1,0,1,0, ,1,2,46,,S3INTSINFLOW3160730,,Y,924.941565670462865,16893.814492388130020
123,163,105,179,965.588325966999946,107,1,1,0,1,0, ,1,2,111,-1,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,1,179,965.588325966999946,107,1,1,0,1,0, ,1,2,47,,S3DNTS7160730,,Y,924.941565670462865,16893.814492388130020
124,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,15,,SDDNTS200150704,,Y,3779.923427557926061,50039.887425851389708
125,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,16,,SDDNTS300150704,,Y,3779.923427557926061,50039.887425851389708
126,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,17,,SDDNTS400150704,,Y,3779.923427557926061,50039.887425851389708
127,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,46,,S3INTSINFLOW3160730,,Y,3779.923427557926061,50039.887425851389708
128,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,47,,S3DNTS7160730,,Y,3779.923427557926061,50039.887425851389708
129,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,41,,HADNTS3160726,,Y,159.142874042198400,879.024728671087473
130,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,42,,S2UPTS4160617,,Y,159.142874042198400,879.024728671087473
131,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,44,,S2DNTS5160617,,Y,159.142874042198400,879.024728671087473
132,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,45,,S3UPTS6160730,,Y,159.142874042198400,879.024728671087473
133,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,47,,S3DNTS7160730,,Y,159.142874042198400,879.024728671087473
134,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,55,,siteDC-4,,Y,103486.216457122369320,87672293.459710553288460
135,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,57,,SC-8B,,Y,103486.216457122369320,87672293.459710553288460
136,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,59,,siteSC-9A,,Y,103486.216457122369320,87672293.459710553288460
137,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,60,,siteSCoutlet170710,,Y,103486.216457122369320,87672293.459710553288460
138,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,61,,siteSCoutlet170807,,Y,103486.216457122369320,87672293.459710553288460
139,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,57,,SC-8B,,Y,45673.790518727306335,32395657.595227241516113
140,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,59,,siteSC-9A,,Y,45673.790518727306335,32395657.595227241516113
141,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,60,,siteSCoutlet170710,,Y,45673.790518727306335,32395657.595227241516113
142,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,61,,siteSCoutlet170807,,Y,45673.790518727306335,32395657.595227241516113
143,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,83,,siteSC-7B,,Y,45673.790518727306335,32395657.595227241516113
144,45,121,203,1458.003408119999904,123,1,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,41,,HADNTS3160726,,Y,54.946075061824416,169.196337333879853
145,45,121,203,1458.003408119999904,123,1,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,42,,S2UPTS4160617,,Y,54.946075061824416,169.196337333879853
146,45,121,203,1458.003408119999904,123,1,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,44,,S2DNTS5160617,,Y,54.946075061824416,169.196337333879853
147,45,121,203,1458.003408119999904,123,1,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,45,,S3UPTS6160730,,Y,54.946075061824416,169.196337333879853
148,45,121,203,1458.003408119999904,123,1,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,47,,S3DNTS7160730,,Y,54.946075061824416,169.196337333879853
149,60,159,253,446.695610939999995,161,2,1,0,0,1, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,57,,SC-8B,,Y,446.695610940346910,11022.790573521535407
150,60,159,253,446.695610939999995,161,2,1,0,0,1, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,59,,siteSC-9A,,Y,446.695610940346910,11022.790573521535407
151,60,159,253,446.695610939999995,161,2,1,0,0,1, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,60,,siteSCoutlet170710,,Y,446.695610940346910,11022.790573521535407
152,60,159,253,446.695610939999995,161,2,1,0,0,1, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,61,,siteSCoutlet170807,,Y,446.695610940346910,11022.790573521535407
153,60,159,253,446.695610939999995,161,2,1,0,0,1, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,83,,siteSC-7B,,Y,446.695610940346910,11022.790573521535407
154,61,160,255,541.260194561000048,162,2,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,55,,siteDC-4,,Y,541.260194560662171,11269.344920644531157
155,61,160,255,541.260194561000048,162,2,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,57,,SC-8B,,Y,541.260194560662171,11269.344920644531157
156,61,160,255,541.260194561000048,162,2,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,59,,siteSC-9A,,Y,541.260194560662171,11269.344920644531157
157,61,160,255,541.260194561000048,162,2,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,60,,siteSCoutlet170710,,Y,541.260194560662171,11269.344920644531157
158,61,160,255,541.260194561000048,162,2,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,61,,siteSCoutlet170807,,Y,541.260194560662171,11269.344920644531157
159,62,161,256,316.840043628999979,163,2,1,0,0,1, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,55,,siteDC-4,,Y,316.840043628989463,4655.746012562017313
160,62,161,256,316.840043628999979,163,2,1,0,0,1, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,57,,SC-8B,,Y,316.840043628989463,4655.746012562017313
161,62,161,256,316.840043628999979,163,2,1,0,0,1, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,59,,siteSC-9A,,Y,316.840043628989463,4655.746012562017313
162,62,161,256,316.840043628999979,163,2,1,0,0,1, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,60,,siteSCoutlet170710,,Y,316.840043628989463,4655.746012562017313
163,62,161,256,316.840043628999979,163,2,1,0,0,1, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,61,,siteSCoutlet170807,,Y,316.840043628989463,4655.746012562017313
164,63,163,258,3400.014669289999802,165,1,1,0,0,1, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,57,,SC-8B,,Y,3400.014669287851120,143579.636082899000030
165,63,163,258,3400.014669289999802,165,1,1,0,0,1, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,59,,siteSC-9A,,Y,3400.014669287851120,143579.636082899000030
166,63,163,258,3400.014669289999802,165,1,1,0,0,1, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,60,,siteSCoutlet170710,,Y,3400.014669287851120,143579.636082899000030
167,63,163,258,3400.014669289999802,165,1,1,0,0,1, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,61,,siteSCoutlet170807,,Y,3400.014669287851120,143579.636082899000030
168,63,163,258,3400.014669289999802,165,1,1,0,0,1, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,83,,siteSC-7B,,Y,3400.014669287851120,143579.636082899000030
169,64,164,259,228.664833307999999,166,2,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,57,,SC-8B,,Y,228.664833307588566,3175.094555476759069
170,64,164,259,228.664833307999999,166,2,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,59,,siteSC-9A,,Y,228.664833307588566,3175.094555476759069
171,64,164,259,228.664833307999999,166,2,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,60,,siteSCoutlet170710,,Y,228.664833307588566,3175.094555476759069
172,64,164,259,228.664833307999999,166,2,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,61,,siteSCoutlet170807,,Y,228.664833307588566,3175.094555476759069
173,64,164,259,228.664833307999999,166,2,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,83,,siteSC-7B,,Y,228.664833307588566,3175.094555476759069
174,65,165,261,391.325171341999976,167,2,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,55,,siteDC-4,,Y,391.325171342331998,8972.842827611311805
175,65,165,261,391.325171341999976,167,2,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,57,,SC-8B,,Y,391.325171342331998,8972.842827611311805
176,65,165,261,391.325171341999976,167,2,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,59,,siteSC-9A,,Y,391.325171342331998,8972.842827611311805
177,65,165,261,391.325171341999976,167,2,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,60,,siteSCoutlet170710,,Y,391.325171342331998,8972.842827611311805
178,65,165,261,391.325171341999976,167,2,1,0,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,61,,siteSCoutlet170807,,Y,391.325171342331998,8972.842827611311805
179,67,167,264,258.420675659999972,169,2,1,1,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,55,,siteDC-4,,Y,258.420675660334382,2994.517980441494274
180,67,167,264,258.420675659999972,169,2,1,1,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,57,,SC-8B,,Y,258.420675660334382,2994.517980441494274
181,67,167,264,258.420675659999972,169,2,1,1,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,59,,siteSC-9A,,Y,258.420675660334382,2994.517980441494274
182,67,167,264,258.420675659999972,169,2,1,1,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,60,,siteSCoutlet170710,,Y,258.420675660334382,2994.517980441494274
183,67,167,264,258.420675659999972,169,2,1,1,1,0, ,1,2,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,61,,siteSCoutlet170807,,Y,258.420675660334382,2994.517980441494274
184,72,186,291,413.543628791000003,188,2,1,0,1,0, ,1,1,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,55,,siteDC-4,,Y,413.543628791092942,7353.426920628170592
185,72,186,291,413.543628791000003,188,2,1,0,1,0, ,1,1,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,57,,SC-8B,,Y,413.543628791092942,7353.426920628170592
186,72,186,291,413.543628791000003,188,2,1,0,1,0, ,1,1,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,59,,siteSC-9A,,Y,413.543628791092942,7353.426920628170592
187,72,186,291,413.543628791000003,188,2,1,0,1,0, ,1,1,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,60,,siteSCoutlet170710,,Y,413.543628791092942,7353.426920628170592
188,72,186,291,413.543628791000003,188,2,1,0,1,0, ,1,1,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,61,,siteSCoutlet170807,,Y,413.543628791092942,7353.426920628170592
189,73,187,292,494.050952918999997,189,2,1,0,1,0, ,1,1,-1,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,0,0,0,0.000000000000000,0,0,0,0,0,0,,0,0,55,,siteDC-4,,Y,494.050952919427743,5626.605117475726729
